movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Elite Squad 2: The Enemy Within (2010),"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.",2010-10-08,Crime Drama Thriller,,115,100119.0,63518731.0,63618850,8648.0,Variance Films
Devil (2010),A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,2010-09-16,Horror Mystery Thriller,PG-13,80,33601190.0,29094299.0,62695489,12289375.0,Universal Pictures
127 Hours (2010),"A mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.",2010-11-05,Biography Drama,R,94,18335230.0,42403567.0,60738797,264851.0,Fox Searchlight Pictures
Why Did I Get Married Too? (2010),"Four couples struggle to save their marriages once again on their annual marriage retreat, while each of them battle through financial, physical, mental, and emotional issues.",2010-04-02,Comedy Drama Romance,PG-13,121,60095852.0,578120.0,60673972,29289537.0,Lionsgate
The Ghost Writer (2010),A ghostwriter uncovers a dark secret while working on the memoirs of England's former Prime Minister.,2010-02-18,Crime Drama Mystery Thriller,PG-13,128,15541549.0,44789898.0,60331447,183009.0,Summit Entertainment
Secretariat (2010),"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",2010-10-08,Biography Drama Family History Sport,PG,123,59713955.0,607906.0,60321861,12694770.0,Walt Disney Studios Motion Pictures
Morning Glory (2010),An upstart television producer accepts the challenge of reviving a struggling morning show program with warring co-hosts.,2010-11-10,Comedy Drama Romance,PG-13,107,31011732.0,29029244.0,60040976,9203266.0,Paramount Pictures
Remember Me (2010),"A romantic drama centred on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's murder.",2010-02-27,Drama Romance,PG-13,113,19068240.0,36964649.0,56032889,8089139.0,Summit Entertainment
Cop Out (2010),"Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster.",2010-02-26,Action Comedy Crime Mystery,R,107,44875481.0,10735520.0,55611001,18211126.0,Warner Bros.
Veda - Atatürk (2010),"Story based on the memoirs of Salih Bozok, which traces the life of Mustafa Kemal Atatürk.",2010-02-26,Biography Drama History War,,114,,55024621.0,55024621,,
The Crazies (2010),"After a strange and insecure plane crash, an unusual toxic virus enters a quaint farming town. A young couple are quarantined, but they fight for survival along with help from a couple of people.",2010-02-26,Horror,R,101,39123589.0,15683234.0,54806823,16067552.0,Overture Films
Little White Lies (2010),A near-fatal accident leaves one friend in the hospital while the rest go on their annual vacation. But their secrets and personal grief threaten to drive them apart.,2010-10-20,Comedy Drama,,154,206088.0,53113527.0,53319615,25654.0,MPI Media Group
